episode	Sozins Comet Part 4	character	Ty Lee
episode	Sozins Comet Part 4	character	Fire Sage
episode	Sozins Comet Part 4	character	Iroh
episode	Swamp Skiin Throwdown	character	Tho
episode	Swamp Skiin Throwdown	character	Sokka
episode	Swamp Skiin Throwdown	character	Aang
episode	Swamp Skiin Throwdown	character	Due
episode	The Avatar and the Fire Lord	character	Roku
episode	The Avatar and the Fire Lord	character	Aang
episode	The Avatar and the Fire Lord	character	Zuko
episode	The Avatar and the Fire Lord	character	Katara
episode	The Avatar and the Fire Lord	character	Toph
episode	The Avatar and the Fire Lord	character	Azula
episode	The Avatar and the Fire Lord	character	Sozin
episode	The Avatar and the Fire Lord	character	Fire Sage
episode	The Avatar and the Fire Lord	character	Sokka
episode	The Avatar and the Fire Lord	character	Gyatso
episode	The Avatar and the Fire Lord	character	Ta Min
episode	The Avatar and the Fire Lord	character	Iroh
episode	The Avatar Returns	character	Katara
episode	The Avatar Returns	character	Village kids
episode	The Avatar Returns	character	Sokka
episode	The Avatar Returns	character	Aang
episode	The Avatar Returns	character	Kanna
episode	The Avatar Returns	character	Southern Water Tribe girl
episode	The Avatar Returns	character	Southern Water Tribe boy
episode	The Avatar Returns	character	Zuko
episode	The Avatar Returns	character	Village boy
episode	The Avatar Returns	character	Iroh
episode	The Avatar Returns	character	Firebender
episode	The Avatar State	character	Katara
episode	The Avatar State	character	Aang
episode	The Avatar State	character	Pakku
episode	The Avatar State	character	Iroh
episode	The Avatar State	character	Zuko
episode	The Avatar State	character	Azula
episode	The Avatar State	character	Captain
episode	The Avatar State	character	Sokka
episode	The Avatar State	character	Fong
episode	The Avatar State	character	Lo
episode	The Avatar State	character	Li
episode	The Avatar State	character	Soldier
episode	The Avatar State	character	Oracle
episode	The Avatar State	character	Roku
episode	The Awakening	character	Aang
episode	The Awakening	character	Pipsqueak
episode	The Awakening	character	Toph
episode	The Awakening	character	Katara
episode	The Awakening	character	Sokka
episode	The Awakening	character	Mai
episode	The Awakening	character	Zuko
episode	The Awakening	character	Hakoda
episode	The Awakening	character	Li
episode	The Awakening	character	Lo and Li
episode	The Awakening	character	Lo
episode	The Awakening	character	Fire Navy officer
episode	The Awakening	character	Bato
episode	The Awakening	character	Guard
